user_id,user_full_name,user_email,user_city,user_signup_date,user_is_subscriber,user_subscription_start_date,total_orders,delivered_orders,cancelled_orders,refunded_orders,total_food_revenue,total_revenue,avg_order_value,first_order_date,last_order_date,customer_lifetime_days,avg_delivery_minutes,late_delivery_count,user_segment
USR-1370,Alberto Gilabert Vaquero,josefa.infante@example.com,Valencia,2024-11-01,t,2024-11-01,5,5,0,0,193.54,193.54,38.71,2025-02-14,2025-05-26,101,57.4,3,regular
USR-1305,Alcides Pallarès Niño,ciríaco.españa@example.com,Valencia,2025-08-08,f,,3,3,0,0,94.85,106.82,35.61,2025-08-18,2025-10-15,58,46.3,1,regular
USR-0372,Luis Miguel de Oliver,josefa.velázquez@example.com,Barcelona,2024-10-21,f,,6,4,2,2,224.31,248.25,41.38,2025-01-03,2025-11-05,306,62.5,4,power_user
USR-0328,Filomena Castellanos Torrens,dorotea.gisbert@example.com,Madrid,2024-10-25,f,,4,3,1,1,151.12,167.08,41.77,2025-06-03,2025-12-06,186,60.7,2,regular
USR-1118,Brígida Llano Castejón,iván.montes@example.com,Valencia,2025-02-11,f,,3,3,0,0,136.60,148.57,49.52,2025-04-27,2025-11-25,212,73.7,3,regular
USR-0856,Eusebia de Calderón,armando.iglesias@example.com,Valencia,2024-09-18,t,2024-09-18,5,4,1,1,159.64,161.13,32.23,2025-03-17,2025-12-15,273,58.5,2,regular
USR-1241,Visitación Mata Lozano,gabriela.garriga@example.com,Valencia,2024-03-01,t,2024-03-01,3,3,0,0,54.31,55.80,18.60,2024-05-11,2025-12-14,582,79.3,3,regular
USR-0436,Alejandro Sandoval Pons,débora.bas@example.com,Valencia,2024-09-28,t,2024-09-28,2,2,0,0,22.25,25.23,12.62,2024-10-23,2025-08-18,299,56.5,1,regular
USR-0878,Marco Jove Morera,sigfrido.sarabia@example.com,Madrid,2025-08-21,f,,6,5,1,1,179.08,203.02,33.84,2025-10-15,2025-12-13,59,62.8,3,power_user
USR-1487,Charo Rueda-Gárate,jesusa.iglesias@example.com,Valencia,2025-09-25,f,,3,3,0,0,66.72,78.69,26.23,2025-10-19,2025-12-24,66,46.7,3,regular
USR-0293,Dulce Estrada-Barrios,iván.fuertes@example.com,Barcelona,2025-03-11,t,2025-03-11,4,4,0,0,158.23,158.23,39.56,2025-03-17,2025-09-22,189,62.3,3,regular
USR-0758,Valentina Diéguez Roig,margarita.gutiérrez@example.com,Valencia,2024-08-07,t,2024-08-07,5,5,0,0,173.57,176.55,35.31,2024-10-14,2025-10-03,354,68.2,4,regular
USR-1315,Anna Vicenta Rovira Acevedo,santiago.gutierrez@example.com,Barcelona,2025-06-16,f,,5,4,1,1,118.29,138.24,27.65,2025-07-31,2025-12-19,141,50.3,2,regular
USR-0963,Fidela Salom Palau,abel.baños@example.com,Madrid,2025-02-11,f,,5,5,0,0,186.25,206.20,41.24,2025-05-10,2025-10-10,153,60.4,5,regular
USR-0822,Pascual Ferrer Pou,melania.diéguez@example.com,Madrid,2025-01-26,f,,4,4,0,0,167.58,183.54,45.89,2025-04-16,2025-10-29,196,68.0,3,regular
USR-0688,Eloísa Manrique,josé.ojeda@example.com,Madrid,2025-12-06,t,2025-12-06,2,2,0,0,84.09,84.09,42.05,2025-12-16,2025-12-28,12,56.0,2,regular
USR-0031,Joaquina Maestre Roda,amparo.montoya@example.com,Barcelona,2025-02-14,f,,2,2,0,0,105.94,113.92,56.96,2025-06-20,2025-11-09,142,57.0,1,regular
USR-0997,Aitor de Garcia,rita.sales@example.com,Madrid,2025-03-24,f,,4,4,0,0,264.14,280.10,70.03,2025-04-16,2025-12-21,249,61.3,3,regular
USR-1465,Onofre del Falcó,jenaro.uribe@example.com,Madrid,2024-04-25,f,,4,3,1,1,195.61,211.57,52.89,2025-02-09,2025-07-14,155,70.7,3,regular
USR-0943,León Amaya,angélica.mariscal@example.com,Barcelona,2025-06-08,f,,2,2,0,0,70.43,78.41,39.21,2025-07-23,2025-09-14,53,74.0,2,regular
USR-0204,Ismael Maza Cervera,nicodemo.torres@example.com,Valencia,2024-01-30,f,,4,4,0,0,74.10,90.06,22.52,2024-04-21,2025-08-28,494,72.0,3,regular
USR-1348,Gisela Sarmiento Llorente,albert.figueras@example.com,Madrid,2024-06-30,f,,3,3,0,0,132.40,144.37,48.12,2024-11-07,2025-11-03,361,48.7,2,regular
USR-0431,Agustina Valcárcel Canals,nerea.marin@example.com,Barcelona,2024-01-03,f,,4,4,0,0,217.64,233.60,58.40,2024-02-23,2025-10-30,615,76.3,3,regular
USR-0291,Rufina Cabanillas,anastasio.sastre@example.com,Valencia,2024-09-27,f,,2,2,0,0,125.78,133.76,66.88,2024-10-16,2024-12-07,52,60.5,1,regular
USR-0891,Ana Sofía Morera Peñalver,jacobo.cuevas@example.com,Barcelona,2024-08-24,t,2024-08-24,5,4,1,1,220.52,220.52,44.10,2024-11-20,2025-10-19,333,42.5,2,regular
USR-0635,Serafina Barreda Pou,eustaquio.sotelo@example.com,Barcelona,2025-11-26,t,2025-11-26,2,2,0,0,42.21,42.21,21.11,2025-12-05,2025-12-12,7,75.0,2,regular
USR-0279,Gloria Izaguirre Niño,sandra.armengol@example.com,Madrid,2024-08-19,f,,3,3,0,0,121.27,133.24,44.41,2024-09-03,2025-06-19,289,67.3,3,regular
USR-1530,Bruno Diego Vera,ani.molins@example.com,Barcelona,2024-01-14,f,,3,3,0,0,90.14,102.11,34.04,2024-09-29,2025-12-01,428,61.0,3,regular
USR-0325,Mayte Amalia Saavedra Araujo,ágata.paz@example.com,Barcelona,2025-07-19,f,,1,1,0,0,15.32,19.31,19.31,2025-10-05,2025-10-05,0,46.0,0,one_time
USR-0836,Clotilde Vaquero Gisbert,federico.corral@example.com,Barcelona,2025-11-19,f,,3,3,0,0,88.10,100.07,33.36,2025-11-21,2025-12-29,38,41.7,1,regular
USR-1234,Paola España Cámara,luisa.palacio@example.com,Madrid,2024-07-11,f,,3,3,0,0,80.39,92.36,30.79,2024-08-13,2025-10-19,432,69.7,3,regular
USR-0649,Saturnina Macarena López Guardiola,rosenda.parejo@example.com,Madrid,2024-10-19,f,,4,4,0,0,159.43,175.39,43.85,2024-10-27,2025-11-10,379,53.5,2,regular
USR-1014,Bernardino Piñol,isaías.canales@example.com,Valencia,2024-11-16,f,,6,5,1,1,240.21,264.15,44.03,2025-01-22,2025-11-04,286,58.6,2,power_user
USR-0616,Rosenda Vallés Torrents,aureliano.plana@example.com,Valencia,2024-11-13,f,,6,5,1,1,207.90,231.84,38.64,2024-12-14,2025-08-11,240,64.0,4,power_user
USR-1153,Mariano Maestre Jerez,teo.galan@example.com,Barcelona,2025-11-20,f,,4,4,0,0,124.90,140.86,35.22,2025-11-26,2025-12-14,18,50.5,2,regular
USR-0609,Perlita Cervera,dora.cid@example.com,Valencia,2025-07-13,f,,4,4,0,0,174.24,190.20,47.55,2025-07-31,2025-11-15,107,44.5,3,regular
USR-1084,Brígida del Coello,jose angel.ros@example.com,Valencia,2025-03-15,f,,2,2,0,0,102.08,110.06,55.03,2025-08-10,2025-09-27,48,40.0,2,regular
USR-1258,Soledad Almudena Vázquez Gimeno,jose ramón.carranza@example.com,Barcelona,2024-12-05,f,,1,1,0,0,41.12,45.11,45.11,2025-05-29,2025-05-29,0,85.0,1,one_time
USR-1421,Catalina Fábregas,severo.feliu@example.com,Barcelona,2025-01-10,f,,4,4,0,0,157.73,173.69,43.42,2025-01-19,2025-12-28,343,46.8,1,regular
USR-0338,Osvaldo Guzmán Villegas,macario.clemente@example.com,Madrid,2025-04-02,f,,4,4,0,0,131.46,147.42,36.86,2025-04-20,2025-11-07,201,64.0,2,regular
USR-0734,Concha Vázquez Cortina,elisabet.castro@example.com,Valencia,2025-01-24,t,2025-01-24,3,3,0,0,134.54,134.54,44.85,2025-04-25,2025-08-21,118,61.3,3,regular
USR-0678,Brígida Arcos Sierra,domingo.tirado@example.com,Valencia,2024-06-06,t,2024-06-06,2,2,0,0,26.99,29.97,14.99,2024-07-23,2024-12-11,141,37.0,1,regular
USR-0906,Anita Galindo Olivares,águeda.galindo@example.com,Valencia,2025-08-01,t,2025-08-01,5,5,0,0,178.31,178.31,35.66,2025-08-08,2025-12-25,139,52.6,3,regular
USR-0949,Vanesa Becerra Reig,teresa.santos@example.com,Valencia,2025-08-08,f,,7,5,2,2,219.58,247.51,35.36,2025-08-15,2025-11-27,104,50.8,5,power_user
USR-0099,Francisco Jose Barrena Trujillo,perlita.calvet@example.com,Barcelona,2024-09-09,f,,2,2,0,0,79.14,87.12,43.56,2025-09-29,2025-10-01,2,80.0,2,regular
USR-0543,Vinicio Amat Landa,luisina.fajardo@example.com,Madrid,2024-04-06,f,,3,2,1,1,96.50,108.47,36.16,2024-06-16,2025-05-18,336,90.0,2,regular
USR-0698,Haroldo Lope Naranjo Tenorio,osvaldo.pintor@example.com,Valencia,2024-12-01,f,,5,5,0,0,180.26,200.21,40.04,2024-12-10,2025-10-29,323,49.4,4,regular
USR-0700,Marcela Luz Alemán,ruth.zabaleta@example.com,Madrid,2025-05-25,f,,2,2,0,0,113.00,120.98,60.49,2025-05-28,2025-11-09,165,59.5,2,regular
USR-1352,Geraldo del Alba,alcides.porcel@example.com,Valencia,2025-01-30,t,2025-01-30,4,3,1,1,176.93,176.93,44.23,2025-05-26,2025-12-25,213,46.3,2,regular
USR-0794,Bernabé Enríquez Cabrera,isidro.cuadrado@example.com,Barcelona,2024-05-01,f,,5,5,0,0,227.22,247.17,49.43,2024-10-10,2025-10-15,370,52.2,4,regular
USR-0756,Kike Peñas-Pomares,germán.diez@example.com,Madrid,2024-03-21,f,,6,6,0,0,248.15,272.09,45.35,2024-09-20,2025-08-20,334,53.7,5,power_user
USR-0509,Raúl Cándido Parra Jordán,ciríaco.colomer@example.com,Barcelona,2024-03-31,f,,4,4,0,0,138.94,154.90,38.73,2025-01-31,2025-11-05,278,63.5,3,regular
USR-0087,Buenaventura Cardona Pizarro,loida.mata@example.com,Madrid,2024-06-17,f,,3,2,1,1,114.30,126.27,42.09,2025-09-19,2025-11-05,47,64.5,2,regular
USR-0448,Inmaculada Alma Cases Ángel,samu.alarcón@example.com,Valencia,2025-07-23,f,,2,2,0,0,47.43,55.41,27.71,2025-08-27,2025-09-19,23,63.0,2,regular
USR-1414,Segismundo Múñiz Carpio,vanesa.vargas@example.com,Valencia,2025-04-11,f,,4,4,0,0,154.44,170.40,42.60,2025-06-05,2025-12-13,191,70.3,3,regular
USR-1076,Herminio Carnero Manso,benigno.antúnez@example.com,Barcelona,2024-01-17,t,2024-01-17,1,1,0,0,61.20,61.20,61.20,2024-05-19,2024-05-19,0,46.0,1,one_time
USR-0237,Delia Juan Valcárcel,chus.azcona@example.com,Madrid,2025-04-01,f,,2,2,0,0,114.77,122.75,61.38,2025-07-15,2025-09-28,75,37.0,2,regular
USR-0265,Fausto Alsina,soledad.rodriguez@example.com,Valencia,2024-07-02,f,,4,4,0,0,217.43,233.39,58.35,2024-11-04,2025-12-29,420,67.3,1,regular
USR-0719,Benita Pavón Rincón,luis ángel.carballo@example.com,Barcelona,2025-05-27,t,2025-05-27,2,2,0,0,85.07,85.07,42.54,2025-08-22,2025-10-12,51,51.5,2,regular
USR-0926,Melania Salamanca Gálvez,claudio.tomas@example.com,Valencia,2024-05-23,f,,3,3,0,0,184.16,196.13,65.38,2025-01-18,2025-06-08,141,52.3,1,regular
USR-0345,Trinidad Agullo-Blanch,agustina.conde@example.com,Valencia,2025-01-30,f,,6,5,1,1,219.66,243.60,40.60,2025-05-26,2025-09-18,115,71.8,3,power_user
USR-0533,Máximo Blasco Real,amarilis.calderón@example.com,Valencia,2025-10-29,t,2025-10-29,5,5,0,0,94.71,97.69,19.54,2025-11-01,2025-12-15,44,67.6,5,regular
USR-0064,Juliana Fábregas Goicoechea,carlito.quevedo@example.com,Barcelona,2025-06-13,f,,7,7,0,0,297.08,325.01,46.43,2025-07-19,2025-12-30,164,58.1,5,power_user
USR-1230,Leticia Arjona,anastasia.cervantes@example.com,Madrid,2024-06-29,t,2024-06-29,2,2,0,0,107.87,107.87,53.94,2024-07-03,2025-01-08,189,32.0,0,regular
USR-1129,Jose Ramón del Bas,natalia.rocha@example.com,Valencia,2024-04-28,f,,1,1,0,0,35.76,39.75,39.75,2024-12-19,2024-12-19,0,27.0,0,one_time
USR-0067,Vinicio Mendez Arce,geraldo.morante@example.com,Valencia,2024-08-13,t,2024-08-13,2,2,0,0,110.80,110.80,55.40,2025-02-26,2025-10-15,231,44.5,1,regular
USR-0641,Rosenda Rosa,ezequiel.girona@example.com,Madrid,2025-04-05,f,,3,2,1,1,84.10,96.07,32.02,2025-04-11,2025-08-29,140,48.5,1,regular
USR-1493,Casandra Novoa Menendez,maría cristina.vives@example.com,Barcelona,2025-01-07,f,,1,1,0,0,38.48,42.47,42.47,2025-03-23,2025-03-23,0,47.0,1,one_time
USR-1155,Luis Miguel Vendrell-Gaya,chus.franch@example.com,Madrid,2025-02-14,t,2025-02-14,4,4,0,0,149.44,150.93,37.73,2025-03-13,2025-12-24,286,63.8,3,regular
USR-1534,Ignacio Cabeza Ortiz,maría del carmen.zaragoza@example.com,Madrid,2024-03-04,f,,1,1,0,0,55.12,59.11,59.11,2025-06-20,2025-06-20,0,26.0,0,one_time
USR-1223,Susanita de Madrid,consuela.viña@example.com,Valencia,2025-06-26,f,,2,2,0,0,129.65,137.63,68.82,2025-07-04,2025-12-24,173,77.0,2,regular
USR-0371,Eufemia Conde,zaida.puig@example.com,Madrid,2025-11-13,t,2025-11-13,2,2,0,0,92.93,92.93,46.47,2025-12-15,2025-12-23,8,45.5,0,regular
USR-1365,Arturo Miró,leire.reguera@example.com,Valencia,2025-01-18,f,,2,2,0,0,74.83,82.81,41.41,2025-04-10,2025-08-13,125,66.5,2,regular
USR-1507,Aránzazu Díaz Frutos,maxi.martínez@example.com,Valencia,2025-06-27,f,,2,2,0,0,84.72,92.70,46.35,2025-12-01,2025-12-02,1,41.5,0,regular
USR-0419,Máxima Duarte Bermejo,nidia.albero@example.com,Barcelona,2025-03-30,f,,2,2,0,0,82.98,90.96,45.48,2025-08-03,2025-10-27,85,45.5,0,regular
USR-0952,Geraldo Ropero Ramirez,asunción.perez@example.com,Madrid,2024-03-05,t,2024-03-05,4,4,0,0,147.23,148.72,37.18,2024-03-20,2025-10-12,571,77.5,4,regular
USR-0844,Valero Sandoval,luisina.pavón@example.com,Madrid,2025-06-17,t,2025-06-17,2,2,0,0,31.90,31.90,15.95,2025-07-29,2025-12-21,145,40.5,1,regular
USR-0055,Diana Bauzà,leonel.céspedes@example.com,Barcelona,2024-11-10,t,2024-11-10,2,2,0,0,59.50,59.50,29.75,2024-12-01,2025-04-07,127,68.5,2,regular
USR-0015,Eligio Gálvez Maldonado,laura.bello@example.com,Madrid,2025-04-15,f,,3,3,0,0,68.09,80.06,26.69,2025-08-25,2025-09-25,31,78.3,2,regular
USR-1075,Palmira Chaparro Tomás,augusto.tejedor@example.com,Madrid,2024-04-11,f,,2,2,0,0,89.22,97.20,48.60,2024-10-18,2025-01-12,86,80.5,2,regular
USR-0352,Alberto Falcó Perea,remigio.ríos@example.com,Madrid,2025-04-25,f,,2,2,0,0,86.33,94.31,47.16,2025-06-09,2025-12-19,193,79.0,1,regular
USR-1186,Hortensia Coronado-Alba,lucía.bauzà@example.com,Madrid,2025-04-07,f,,4,4,0,0,118.73,134.69,33.67,2025-04-30,2025-11-08,192,56.8,3,regular
USR-0194,Saturnina Barrio Quintanilla,juanita.burgos@example.com,Madrid,2025-12-24,t,2025-12-24,5,5,0,0,81.69,86.16,17.23,2025-12-25,2025-12-31,6,57.4,4,regular
USR-1536,Ana Belén Nogués Fabregat,amada.trillo@example.com,Barcelona,2025-01-02,f,,4,3,1,1,94.18,110.14,27.54,2025-03-28,2025-12-31,278,65.7,3,regular
USR-1404,Asunción Purificación Blanco Arrieta,dani.márquez@example.com,Madrid,2025-10-10,f,,2,2,0,0,82.79,90.77,45.39,2025-10-23,2025-12-15,53,54.5,2,regular
USR-1455,Jose Angel Exposito Ramos,seve.coloma@example.com,Madrid,2025-04-08,f,,3,3,0,0,108.80,120.77,40.26,2025-04-24,2025-12-27,247,56.7,3,regular
USR-0761,Espiridión Espinosa Bernal,fortunato.teruel@example.com,Barcelona,2025-08-23,t,2025-08-23,1,1,0,0,65.81,65.81,65.81,2025-10-11,2025-10-11,0,64.0,0,one_time
USR-1483,Nico Martí,anita.amorós@example.com,Madrid,2025-04-02,f,,4,4,0,0,154.41,170.37,42.59,2025-07-26,2025-12-11,138,51.5,2,regular
USR-0429,María Cristina Carretero-Téllez,encarnita.alberola@example.com,Barcelona,2024-07-31,f,,2,2,0,0,128.48,136.46,68.23,2024-11-20,2025-07-23,245,80.5,2,regular
USR-1008,Nicolasa Cuevas Barrios,damián.roselló@example.com,Madrid,2025-12-22,t,2025-12-22,2,1,1,1,81.16,81.16,40.58,2025-12-29,2025-12-31,2,34.0,0,regular
USR-1161,Victorino Iriarte Mora,aníbal.noriega@example.com,Barcelona,2025-08-28,f,,3,2,1,1,151.89,163.86,54.62,2025-10-11,2025-11-26,46,64.0,1,regular
USR-0282,Bonifacio Leal Benet,celso.pino@example.com,Valencia,2025-08-05,f,,3,3,0,0,102.39,114.36,38.12,2025-09-18,2025-11-09,52,60.3,1,regular
USR-0199,Fabiola Cózar Aguiló,rogelio.losada@example.com,Madrid,2025-01-24,f,,6,5,1,1,294.96,318.90,53.15,2025-01-25,2025-12-28,337,51.8,3,power_user
USR-1399,Jordana Doménech Reyes,ambrosio.barbero@example.com,Barcelona,2024-12-06,f,,3,3,0,0,109.93,121.90,40.63,2025-07-24,2025-10-02,70,53.0,2,regular
USR-0535,Adelina Peinado Bayo,emiliano.sainz@example.com,Madrid,2025-04-06,t,2025-04-06,2,0,2,2,44.80,44.80,22.40,2025-08-23,2025-09-25,33,,0,regular
USR-0542,Azucena Mata Becerra,maura.sola@example.com,Madrid,2025-10-24,f,,3,3,0,0,115.90,127.87,42.62,2025-11-14,2025-12-29,45,61.0,2,regular
USR-0786,Aristides Tello Carbonell,onofre.jove@example.com,Valencia,2024-12-01,t,2024-12-01,2,2,0,0,45.64,45.64,22.82,2024-12-11,2025-01-18,38,52.0,1,regular
USR-1362,Fito Alcaraz,bernardino.hernando@example.com,Valencia,2025-04-22,f,,1,1,0,0,38.56,42.55,42.55,2025-04-25,2025-04-25,0,33.0,1,one_time
USR-0721,Jose Manuel Sánchez-Pomares,filomena.herrero@example.com,Valencia,2025-06-15,f,,3,3,0,0,188.01,199.98,66.66,2025-10-16,2025-11-11,26,52.0,1,regular
USR-1333,Baudelio Barberá Artigas,petrona.juan@example.com,Madrid,2025-03-29,f,,1,1,0,0,64.95,68.94,68.94,2025-09-21,2025-09-21,0,55.0,1,one_time
USR-0480,Onofre Reina Puig,valerio.león@example.com,Valencia,2024-03-12,t,2024-03-12,3,3,0,0,80.60,82.09,27.36,2024-03-19,2024-08-07,141,55.0,2,regular
USR-0172,Cruz Chaves Criado,gabriel.mármol@example.com,Barcelona,2025-05-01,f,,6,6,0,0,241.11,265.05,44.18,2025-08-09,2025-12-08,121,63.5,3,power_user
USR-0864,Francisco Ruano,adán.saez@example.com,Barcelona,2024-11-06,f,,4,4,0,0,167.90,183.86,45.97,2024-12-30,2025-05-09,130,52.8,3,regular
USR-1518,Inocencio Conesa Barreda,gervasio.zabala@example.com,Valencia,2025-06-08,f,,2,2,0,0,73.63,81.61,40.81,2025-06-16,2025-09-13,89,30.0,1,regular
USR-1354,Rodrigo Hermenegildo Arévalo Valero,salomón.rocamora@example.com,Madrid,2024-08-18,f,,4,3,1,1,190.13,206.09,51.52,2024-12-13,2025-11-28,350,55.0,2,regular
USR-1200,Fermín Pacheco Blasco,hernando.bermudez@example.com,Barcelona,2024-03-17,t,2024-03-17,5,5,0,0,240.07,240.07,48.01,2024-09-29,2025-12-31,458,62.2,4,regular
USR-1005,Edmundo Barreda Neira,roberto.gimenez@example.com,Barcelona,2025-11-04,f,,5,5,0,0,160.25,180.20,36.04,2025-11-20,2025-12-28,38,52.2,2,regular
USR-0214,Francisco Ruano Osorio,dimas.martín@example.com,Madrid,2024-09-15,f,,7,7,0,0,363.75,391.68,55.95,2024-10-24,2025-12-24,426,75.9,5,power_user
USR-1433,José Ángel Escolano,estefanía.gómez@example.com,Barcelona,2025-06-07,f,,3,2,1,1,99.41,111.38,37.13,2025-09-15,2025-12-12,88,58.0,2,regular
USR-0546,Jose Antonio Alfonso Zamora,matilde.guardiola@example.com,Barcelona,2024-03-24,f,,8,6,2,2,262.26,294.18,36.77,2024-03-30,2025-11-09,589,52.2,5,power_user
USR-1311,Ulises Juárez Sarmiento,maría jesús.pons@example.com,Madrid,2024-05-31,f,,4,4,0,0,141.12,157.08,39.27,2024-06-26,2025-11-20,512,49.0,4,regular
USR-1361,Erasmo Riera-Gómez,herminio.zamora@example.com,Barcelona,2024-12-23,f,,4,4,0,0,129.41,145.37,36.34,2025-03-06,2025-10-29,237,62.0,4,regular
USR-0946,Severo Valderrama Redondo,adelardo.reina@example.com,Madrid,2025-01-29,t,2025-01-29,2,2,0,0,61.49,61.49,30.75,2025-11-13,2025-11-29,16,65.0,0,regular
USR-1102,Trinidad Acosta Priego,maría belén.salom@example.com,Valencia,2024-05-23,t,2024-05-23,6,5,1,1,260.12,261.61,43.60,2024-06-05,2025-12-23,566,53.2,4,power_user
USR-0126,Pío Ferrera Sosa,andrés.vidal@example.com,Barcelona,2025-07-19,t,2025-07-19,6,6,0,0,244.15,244.15,40.69,2025-07-25,2025-12-31,159,60.7,3,power_user
USR-0343,Maxi Lobo Terrón,visitación.botella@example.com,Madrid,2024-02-14,f,,3,3,0,0,130.72,142.69,47.56,2024-08-21,2025-12-27,493,58.0,2,regular
USR-0883,Olivia del Mayol,almudena.solé@example.com,Madrid,2025-10-19,f,,2,2,0,0,126.16,134.14,67.07,2025-10-24,2025-10-25,1,85.0,2,regular
USR-0672,Eloy Vilaplana Torre,aristides.abellán@example.com,Valencia,2024-08-18,f,,4,2,2,2,159.01,174.97,43.74,2024-10-07,2025-12-18,437,70.0,2,regular
USR-1177,Regina Rosselló-Gámez,jose miguel.díez@example.com,Barcelona,2025-06-11,f,,2,2,0,0,59.64,67.62,33.81,2025-07-22,2025-10-12,82,65.0,2,regular
USR-0305,Mar Tamayo Gargallo,felicidad.martinez@example.com,Barcelona,2024-10-02,f,,1,1,0,0,45.32,49.31,49.31,2025-03-21,2025-03-21,0,37.0,0,one_time
USR-0831,Carlota Quintanilla Ariño,isaías.perera@example.com,Valencia,2024-06-07,f,,1,0,1,1,9.15,13.14,13.14,2024-12-29,2024-12-29,0,,0,one_time
USR-0669,Flavia Roca Palomo,galo.arenas@example.com,Barcelona,2024-05-12,f,,3,3,0,0,128.11,140.08,46.69,2024-09-02,2025-11-29,453,65.3,1,regular
USR-0714,Bernardita Araceli Ochoa Pomares,azahar.osuna@example.com,Barcelona,2025-09-30,f,,2,2,0,0,62.66,70.64,35.32,2025-10-18,2025-11-06,19,53.5,2,regular
USR-1464,Maxi Lucas Espejo,felix.tejada@example.com,Madrid,2024-05-13,f,,2,2,0,0,49.60,57.58,28.79,2024-12-23,2025-10-22,303,54.0,1,regular
USR-1302,Renata Eliana Ariza Asensio,quique.ramis@example.com,Madrid,2025-08-09,f,,6,6,0,0,218.83,242.77,40.46,2025-08-11,2025-12-08,119,52.5,4,power_user
USR-0903,Emilio Raimundo Coca Saavedra,haroldo.bayona@example.com,Madrid,2025-06-23,f,,3,3,0,0,90.09,102.06,34.02,2025-09-20,2025-11-29,70,47.3,2,regular
USR-0078,Manuel Agullo Elorza,eloy.tejero@example.com,Barcelona,2024-12-13,f,,5,5,0,0,259.69,279.64,55.93,2025-04-14,2025-12-06,236,63.2,4,regular
USR-1265,Gregorio Leiva Rodriguez,adoración.porras@example.com,Madrid,2024-01-02,t,2024-01-02,2,1,1,1,68.65,70.14,35.07,2025-03-05,2025-12-27,297,46.0,1,regular
USR-0349,Primitiva de Mendez,fernando.vila@example.com,Madrid,2024-04-12,f,,2,2,0,0,43.91,51.89,25.95,2025-02-10,2025-09-15,217,39.5,0,regular
USR-0793,Miguel Ángel Reina Plaza,clímaco.costa@example.com,Valencia,2025-12-10,t,2025-12-10,5,5,0,0,189.04,189.04,37.81,2025-12-12,2025-12-31,19,45.2,1,regular
USR-1306,Marina Anglada,goyo.falcó@example.com,Madrid,2024-05-30,t,2024-05-30,1,1,0,0,15.24,15.24,15.24,2024-11-03,2024-11-03,0,34.0,1,one_time
USR-0443,Miguel Rocamora Roda,pío.alsina@example.com,Madrid,2024-02-01,t,2024-02-01,3,3,0,0,130.85,132.34,44.11,2024-03-11,2025-06-13,459,88.0,3,regular
USR-0606,Tamara de Molins,paulino.luís@example.com,Valencia,2024-03-10,f,,4,4,0,0,144.73,160.69,40.17,2024-05-22,2025-06-06,380,62.5,3,regular
USR-0731,Elisa Alsina Hoyos,jonatan.cases@example.com,Valencia,2025-08-15,f,,2,2,0,0,77.63,85.61,42.81,2025-10-09,2025-10-18,9,76.5,2,regular
USR-1498,Isidoro de Carpio,liliana.barba@example.com,Valencia,2025-05-19,t,2025-05-19,5,4,1,1,135.54,135.54,27.11,2025-06-07,2025-09-28,113,59.3,4,regular
USR-0665,Jose Carlos Ropero-Arrieta,juliana.pozo@example.com,Madrid,2025-08-11,t,2025-08-11,2,2,0,0,31.05,32.54,16.27,2025-08-29,2025-12-22,115,34.5,1,regular
USR-0520,Fausto Aranda-Solé,severo.vall@example.com,Valencia,2025-05-20,f,,4,4,0,0,190.06,206.02,51.51,2025-09-06,2025-12-21,106,50.0,1,regular
USR-1286,Moisés Navarro,javiera.sotelo@example.com,Barcelona,2025-10-02,f,,6,6,0,0,189.11,213.05,35.51,2025-10-10,2025-12-25,76,66.2,6,power_user
USR-0625,Carla Rosa Gallart,chus.gisbert@example.com,Valencia,2025-03-10,t,2025-03-10,2,2,0,0,51.30,51.30,25.65,2025-07-30,2025-09-22,54,35.5,0,regular
USR-0420,Nicolasa de Perales,rubén.diez@example.com,Valencia,2025-01-06,t,2025-01-06,4,4,0,0,222.06,222.06,55.52,2025-01-25,2025-12-27,336,66.0,4,regular
USR-1046,Valentina Luque López,evelia.priego@example.com,Valencia,2024-08-30,t,2024-08-30,3,1,2,2,135.35,135.35,45.12,2024-12-02,2025-05-16,165,50.0,1,regular
USR-0040,Íñigo Noguera Gargallo,reyes.flores@example.com,Barcelona,2024-04-22,t,2024-04-22,2,2,0,0,80.45,80.45,40.23,2025-08-08,2025-12-29,143,73.5,2,regular
USR-1440,Octavia Barba Peiró,aristides.calderón@example.com,Barcelona,2024-12-04,t,2024-12-04,5,4,1,1,231.12,231.12,46.22,2025-04-15,2025-10-29,197,65.5,4,regular
USR-0326,Leyre Quevedo Vázquez,leonardo.tejera@example.com,Barcelona,2024-04-26,f,,4,4,0,0,226.43,242.39,60.60,2025-02-15,2025-12-12,300,68.0,3,regular
USR-1301,Cecilio Emigdio Aragón Lucena,luis.lerma@example.com,Madrid,2025-07-02,f,,1,0,1,1,53.09,57.08,57.08,2025-10-27,2025-10-27,0,,0,one_time
USR-0075,Alma Río Manjón,alba.benavent@example.com,Madrid,2024-12-28,f,,1,1,0,0,18.01,22.00,22.00,2025-10-28,2025-10-28,0,49.0,1,one_time
USR-1437,Ambrosio Santana Alfonso,clemente.duarte@example.com,Madrid,2025-01-01,f,,5,5,0,0,219.22,239.17,47.83,2025-01-09,2025-11-20,315,59.6,5,regular
USR-0203,Calixta Cabezas Cruz,nydia.fuentes@example.com,Madrid,2024-08-12,f,,7,7,0,0,242.80,270.73,38.68,2024-11-11,2025-12-30,414,65.4,3,power_user
