order_id,user_id,restaurant_id,payment_id,delivery_id,order_datetime,order_date,order_year,order_month,order_status,refund_reason,user_full_name,user_email,user_city,user_signup_date,user_is_subscriber,user_subscription_start_date,restaurant_name,cuisine_type,restaurant_city,restaurant_tier,restaurant_avg_rating,restaurant_commission_rate,payment_method,payment_status,currency,food_amount,delivery_fee,total_amount,courier_id,distance_km,estimated_delivery_minutes,pickup_time,delivered_time,delivery_status,actual_delivery_minutes,restaurant_commission_amount,restaurant_payout_amount,is_delivered_order,is_cancelled_order,is_refunded_payment,is_late_delivery,has_subscription_before_signup,has_delivered_before_pickup,has_invalid_delivery_duration,has_unusual_delivery_duration,has_data_quality_issue
ORD-003821,USR-1159,RES-0049,PAY-003821,DEL-003821,2025-12-30 12:43:00,2025-12-30,2025,12,delivered,,Edelmira Bustos Lara,constanza.donoso@example.com,Valencia,2025-07-31,f,,"Mir, Arroyo and Durán",asian fusion,Valencia,small_local,4.40,0.15,card,paid,EUR,66.40,3.99,70.39,CUR-0175,7.50,67,2025-12-30 12:55:00,2025-12-30 14:20:00,delivered,85,9.96,56.44,t,f,f,t,f,f,f,f,f
ORD-003822,USR-0642,RES-0081,PAY-003822,DEL-003822,2025-06-05 17:11:00,2025-06-05,2025,6,delivered,,Eugenia Calzada Aramburu,gervasio.sanjuan@example.com,Valencia,2025-03-30,f,,Carbajo-Rincón,mexican,Valencia,premium,3.90,0.25,paypal,paid,EUR,52.12,3.99,56.11,CUR-0063,4.20,47,2025-06-05 17:25:00,2025-06-05 18:10:00,delivered,45,13.03,39.09,t,f,f,f,f,f,f,f,f
ORD-003823,USR-1364,RES-0006,PAY-003823,DEL-003823,2024-04-21 16:40:00,2024-04-21,2024,4,delivered,,Mariana de Alegre,manola.valero@example.com,Valencia,2024-01-08,f,,"Olivera, Romero and Guzmán",japanese,Valencia,small_local,4.90,0.15,paypal,paid,EUR,58.79,3.99,62.78,CUR-0207,7.00,63,2024-04-21 16:54:00,2024-04-21 18:01:00,delivered,67,8.82,49.97,t,f,f,t,f,f,f,f,f
ORD-003824,USR-1237,RES-0053,PAY-003824,DEL-003824,2025-11-07 19:05:00,2025-11-07,2025,11,delivered,,Ciriaco Montalbán Agustín,julio césar.bastida@example.com,Valencia,2025-09-08,t,2025-09-08,"Gomila, Roma and Castells",mexican,Valencia,medium,4.80,0.20,apple_pay,paid,EUR,41.67,0.00,41.67,CUR-0185,5.40,53,2025-11-07 19:18:00,2025-11-07 20:32:00,delivered,74,8.33,33.34,t,f,f,t,f,f,f,f,f
ORD-003825,USR-1236,RES-0009,PAY-003825,DEL-003825,2024-05-26 18:13:00,2024-05-26,2024,5,cancelled,customer_complaint,Samuel Olivé Pelayo,gervasio.calatayud@example.com,Barcelona,2024-02-08,t,2024-02-08,Ros-Coronado,spanish,Barcelona,medium,3.90,0.20,apple_pay,refunded,EUR,25.91,0.00,25.91,CUR-0245,7.00,53,,,cancelled,,5.18,20.73,f,t,t,f,f,f,f,f,f
ORD-003826,USR-0207,RES-0027,PAY-003826,DEL-003826,2025-11-19 20:08:00,2025-11-19,2025,11,delivered,,Simón Espada,amor.madrid@example.com,Madrid,2025-09-29,f,,"Manrique, Carnero and Fonseca",mexican,Madrid,small_local,4.00,0.15,google_pay,paid,EUR,8.87,3.99,12.86,CUR-0172,7.00,65,2025-11-19 20:23:00,2025-11-19 21:44:00,delivered,81,1.33,7.54,t,f,f,t,f,f,f,f,f
ORD-003827,USR-0191,RES-0027,PAY-003827,DEL-003827,2024-11-07 23:35:00,2024-11-07,2024,11,delivered,,Clara Amat Roldán,hugo.vizcaíno@example.com,Madrid,2024-08-28,f,,"Manrique, Carnero and Fonseca",mexican,Madrid,small_local,4.00,0.15,google_pay,paid,EUR,54.52,3.99,58.51,CUR-0138,3.90,46,2024-11-07 23:54:00,2024-11-08 00:39:00,delivered,45,8.18,46.34,t,f,f,f,f,f,f,f,f
ORD-003828,USR-0690,RES-0064,PAY-003828,DEL-003828,2025-06-24 16:49:00,2025-06-24,2025,6,delivered,,Adora Gallardo-Uriarte,hilda.armengol@example.com,Madrid,2024-12-14,f,,"Mateo, Rueda and Nuñez",italian,Madrid,premium,4.80,0.25,apple_pay,paid,EUR,61.57,3.99,65.56,CUR-0074,3.80,43,2025-06-24 17:08:00,2025-06-24 17:51:00,delivered,43,15.39,46.18,t,f,f,f,f,f,f,f,f
ORD-003829,USR-0448,RES-0046,PAY-003829,DEL-003829,2025-08-27 13:13:00,2025-08-27,2025,8,delivered,,Inmaculada Alma Cases Ángel,samu.alarcón@example.com,Valencia,2025-07-23,f,,Tirado-Lobo,italian,Valencia,small_local,4.90,0.15,card,paid,EUR,27.82,3.99,31.81,CUR-0239,6.40,57,2025-08-27 13:21:00,2025-08-27 14:24:00,delivered,63,4.17,23.65,t,f,f,t,f,f,f,f,f
ORD-003830,USR-1395,RES-0071,PAY-003830,DEL-003830,2025-07-17 20:57:00,2025-07-17,2025,7,delivered,,Lara Palacios Vázquez,abraham.tejera@example.com,Barcelona,2024-06-03,t,2024-06-03,Agustí Ltd,asian fusion,Barcelona,medium,4.10,0.20,google_pay,paid,EUR,14.22,1.49,15.71,CUR-0157,3.70,40,2025-07-17 21:06:00,2025-07-17 21:44:00,delivered,38,2.84,11.38,t,f,f,f,f,f,f,f,f
ORD-003831,USR-0219,RES-0056,PAY-003831,DEL-003831,2025-11-01 15:07:00,2025-11-01,2025,11,delivered,,Régulo Duque Martí,piedad.ramírez@example.com,Barcelona,2025-09-28,t,2025-09-28,"Téllez, Sanabria and Martín",mediterranean,Barcelona,small_local,4.60,0.15,paypal,paid,EUR,54.41,0.00,54.41,CUR-0217,0.70,30,2025-11-01 15:24:00,2025-11-01 16:15:00,delivered,51,8.16,46.25,t,f,f,t,f,f,f,f,f
ORD-003832,USR-0786,RES-0034,PAY-003832,DEL-003832,2025-01-18 18:46:00,2025-01-18,2025,1,delivered,,Aristides Tello Carbonell,onofre.jove@example.com,Valencia,2024-12-01,t,2024-12-01,Delgado PLC,mexican,Valencia,medium,4.20,0.20,apple_pay,paid,EUR,18.29,0.00,18.29,CUR-0108,6.20,53,2025-01-18 19:01:00,2025-01-18 20:15:00,delivered,74,3.66,14.63,t,f,f,t,f,f,f,f,f
ORD-003833,USR-0810,RES-0004,PAY-003833,DEL-003833,2025-10-19 17:27:00,2025-10-19,2025,10,delivered,,Matías Alcalá Cabanillas,chus.pombo@example.com,Valencia,2025-08-20,f,,Mir and Sons,mediterranean,Valencia,medium,4.60,0.20,card,paid,EUR,40.14,3.99,44.13,CUR-0095,5.60,48,2025-10-19 17:40:00,2025-10-19 18:31:00,delivered,51,8.03,32.11,t,f,f,t,f,f,f,f,f
ORD-003834,USR-0177,RES-0002,PAY-003834,DEL-003834,2025-12-11 09:38:00,2025-12-11,2025,12,delivered,,Ramiro Arrieta,maximiliano.baquero@example.com,Barcelona,2024-04-19,f,,Quintanilla LLC,mexican,Barcelona,small_local,4.90,0.15,apple_pay,paid,EUR,33.26,3.99,37.25,CUR-0157,5.80,47,2025-12-11 09:54:00,2025-12-11 10:39:00,delivered,45,4.99,28.27,t,f,f,f,f,f,f,f,f
ORD-003835,USR-1098,RES-0042,PAY-003835,DEL-003835,2025-12-16 13:40:00,2025-12-16,2025,12,delivered,,Luis Ángel Feijoo-Moya,adoración.samper@example.com,Barcelona,2025-12-04,f,,"Gual, Paredes and Quirós",mexican,Barcelona,small_local,4.10,0.15,paypal,paid,EUR,28.60,3.99,32.59,CUR-0224,5.60,57,2025-12-16 13:57:00,2025-12-16 14:49:00,delivered,52,4.29,24.31,t,f,f,f,f,f,f,f,f
ORD-003836,USR-1568,RES-0007,PAY-003836,DEL-003836,2025-01-30 10:02:00,2025-01-30,2025,1,delivered,,Nadia Torrents Huguet,hernán.río@example.com,Valencia,2024-12-20,f,,Bayona Group,asian fusion,Valencia,medium,4.80,0.20,card,paid,EUR,51.80,3.99,55.79,CUR-0118,3.60,44,2025-01-30 10:13:00,2025-01-30 10:52:00,delivered,39,10.36,41.44,t,f,f,f,f,f,f,f,f
ORD-003837,USR-0664,RES-0078,PAY-003837,DEL-003837,2025-08-10 09:27:00,2025-08-10,2025,8,delivered,,Pía Lasa Montenegro,teófila.iñiguez@example.com,Madrid,2025-05-05,f,,Torrens PLC,japanese,Madrid,small_local,4.50,0.15,google_pay,paid,EUR,25.56,3.99,29.55,CUR-0003,6.10,51,2025-08-10 09:35:00,2025-08-10 10:25:00,delivered,50,3.83,21.73,t,f,f,f,f,f,f,f,f
ORD-003838,USR-1105,RES-0051,PAY-003838,DEL-003838,2025-12-17 20:42:00,2025-12-17,2025,12,delivered,,Carolina Ágata Téllez Mena,carolina.olivé@example.com,Valencia,2025-12-08,t,2025-12-08,Vazquez-Prada,japanese,Valencia,premium,4.60,0.25,apple_pay,paid,EUR,68.51,0.00,68.51,CUR-0081,3.20,49,2025-12-17 20:50:00,2025-12-17 22:14:00,delivered,84,17.13,51.38,t,f,f,t,f,f,f,f,f
ORD-003839,USR-1054,RES-0003,PAY-003839,DEL-003839,2025-08-13 22:45:00,2025-08-13,2025,8,delivered,,Máximo Espinosa,ana sofía.alemán@example.com,Valencia,2025-06-10,f,,Sobrino Group,japanese,Valencia,small_local,4.40,0.15,google_pay,paid,EUR,49.15,3.99,53.14,CUR-0153,0.60,34,2025-08-13 22:58:00,2025-08-13 23:35:00,delivered,37,7.37,41.78,t,f,f,t,f,f,f,f,f
ORD-003840,USR-1092,RES-0023,PAY-003840,DEL-003840,2025-09-30 19:26:00,2025-09-30,2025,9,delivered,,Asunción Coronado Vargas,ale.almagro@example.com,Barcelona,2024-11-02,t,2024-11-02,Aragonés Inc,spanish,Barcelona,small_local,4.50,0.15,google_pay,paid,EUR,26.67,0.00,26.67,CUR-0152,7.40,57,2025-09-30 19:42:00,2025-09-30 20:47:00,delivered,65,4.00,22.67,t,f,f,t,f,f,f,f,f
ORD-003841,USR-0599,RES-0083,PAY-003841,DEL-003841,2025-08-09 21:24:00,2025-08-09,2025,8,delivered,,Arsenio Rufino Vilar Almansa,lourdes.verdejo@example.com,Valencia,2025-03-02,t,2025-03-02,"Baró, Benavente and Coronado",mexican,Valencia,medium,4.30,0.20,google_pay,paid,EUR,49.99,0.00,49.99,CUR-0062,5.00,41,2025-08-09 21:36:00,2025-08-09 22:35:00,delivered,59,10.00,39.99,t,f,f,t,f,f,f,f,f
ORD-003842,USR-1185,RES-0067,PAY-003842,DEL-003842,2025-11-03 13:53:00,2025-11-03,2025,11,delivered,,Tomasa Nogueira,jordi.salinas@example.com,Barcelona,2024-05-03,f,,Canet-Mate,mediterranean,Barcelona,small_local,4.00,0.15,card,paid,EUR,17.03,3.99,21.02,CUR-0212,0.70,30,2025-11-03 14:10:00,2025-11-03 14:51:00,delivered,41,2.55,14.48,t,f,f,t,f,f,f,f,f
ORD-003843,USR-0526,RES-0005,PAY-003843,DEL-003843,2025-09-11 21:38:00,2025-09-11,2025,9,delivered,,Gustavo Zorrilla Trillo,florentino.blázquez@example.com,Madrid,2024-10-08,f,,"Blázquez, Madrid and Amorós",valencian,Madrid,small_local,4.80,0.15,card,paid,EUR,18.56,3.99,22.55,CUR-0195,4.40,54,2025-09-11 21:57:00,2025-09-11 22:52:00,delivered,55,2.78,15.78,t,f,f,t,f,f,f,f,f
ORD-003844,USR-0658,RES-0050,PAY-003844,DEL-003844,2025-11-23 19:48:00,2025-11-23,2025,11,cancelled,damaged_food,Teobaldo Tudela Miró,américa.pla@example.com,Barcelona,2024-08-17,t,2024-08-17,Sierra Group,mexican,Barcelona,small_local,4.60,0.15,paypal,refunded,EUR,27.44,0.00,27.44,CUR-0217,2.70,31,,,cancelled,,4.12,23.32,f,t,t,f,f,f,f,f,f
ORD-003845,USR-0915,RES-0034,PAY-003845,DEL-003845,2025-11-30 22:07:00,2025-11-30,2025,11,delivered,,Raúl del Lastra,plinio.tovar@example.com,Valencia,2024-08-23,t,2024-08-23,Delgado PLC,mexican,Valencia,medium,4.20,0.20,apple_pay,paid,EUR,21.81,0.00,21.81,CUR-0209,3.20,38,2025-11-30 22:23:00,2025-11-30 22:58:00,delivered,35,4.36,17.45,t,f,f,f,f,f,f,f,f
ORD-003846,USR-0363,RES-0078,PAY-003846,DEL-003846,2025-07-02 21:23:00,2025-07-02,2025,7,delivered,,Xiomara Millán Manuel,amarilis.nadal@example.com,Madrid,2024-11-28,f,,Torrens PLC,japanese,Madrid,small_local,4.50,0.15,apple_pay,paid,EUR,21.97,3.99,25.96,CUR-0184,1.80,34,2025-07-02 21:43:00,2025-07-02 22:27:00,delivered,44,3.30,18.67,t,f,f,t,f,f,f,f,f
ORD-003847,USR-0101,RES-0078,PAY-003847,DEL-003847,2025-10-14 18:15:00,2025-10-14,2025,10,delivered,,Carlito Sarabia Ferreras,rosalinda.carretero@example.com,Madrid,2025-08-20,f,,Torrens PLC,japanese,Madrid,small_local,4.50,0.15,card,paid,EUR,58.73,3.99,62.72,CUR-0153,7.40,69,2025-10-14 18:25:00,2025-10-14 20:07:00,delivered,102,8.81,49.92,t,f,f,t,f,f,f,f,f
ORD-003848,USR-1427,RES-0016,PAY-003848,DEL-003848,2025-08-01 10:18:00,2025-08-01,2025,8,delivered,,Germán Olivera Talavera,violeta.plana@example.com,Valencia,2025-07-14,f,,Calvo Ltd,japanese,Valencia,small_local,4.20,0.15,paypal,paid,EUR,45.91,3.99,49.90,CUR-0180,1.90,33,2025-08-01 10:29:00,2025-08-01 11:09:00,delivered,40,6.89,39.02,t,f,f,t,f,f,f,f,f
ORD-003849,USR-1025,RES-0072,PAY-003849,DEL-003849,2025-12-19 12:33:00,2025-12-19,2025,12,delivered,,Eloísa de Pol,cruz.zaragoza@example.com,Barcelona,2025-12-11,f,,Manzanares Ltd,mexican,Barcelona,small_local,4.00,0.15,google_pay,paid,EUR,33.88,3.99,37.87,CUR-0044,1.00,20,2025-12-19 12:48:00,2025-12-19 13:12:00,delivered,24,5.08,28.80,t,f,f,t,f,f,f,f,f
ORD-003850,USR-1319,RES-0065,PAY-003850,DEL-003850,2024-07-18 11:56:00,2024-07-18,2024,7,delivered,,Celestino Crespo Aguirre,luis ángel.aguilera@example.com,Valencia,2024-04-12,f,,Rius PLC,spanish,Valencia,premium,4.90,0.25,paypal,paid,EUR,39.32,3.99,43.31,CUR-0215,5.40,45,2024-07-18 12:09:00,2024-07-18 13:22:00,delivered,73,9.83,29.49,t,f,f,t,f,f,f,f,f
ORD-003851,USR-0322,RES-0014,PAY-003851,DEL-003851,2025-08-29 18:58:00,2025-08-29,2025,8,delivered,,Pilar Corbacho Menéndez,ignacia.vallejo@example.com,Valencia,2025-05-11,t,2025-05-11,"Carbó, Porta and Jover",japanese,Valencia,medium,4.50,0.20,card,paid,EUR,20.98,0.00,20.98,CUR-0155,4.90,45,2025-08-29 19:11:00,2025-08-29 20:11:00,delivered,60,4.20,16.78,t,f,f,t,f,f,f,f,f
ORD-003852,USR-0246,RES-0026,PAY-003852,DEL-003852,2025-03-30 21:28:00,2025-03-30,2025,3,delivered,,Xavier Tejero Fonseca,carlos.trujillo@example.com,Valencia,2024-09-21,f,,Paniagua-Pinedo,japanese,Valencia,premium,4.00,0.25,paypal,paid,EUR,68.84,3.99,72.83,CUR-0229,3.40,44,2025-03-30 21:42:00,2025-03-30 22:44:00,delivered,62,17.21,51.63,t,f,f,t,f,f,f,f,f
ORD-003853,USR-0169,RES-0062,PAY-003853,DEL-003853,2025-03-16 15:36:00,2025-03-16,2025,3,delivered,,Visitación Mendoza Azcona,ale.córdoba@example.com,Barcelona,2024-12-09,t,2024-12-09,"Gárate, Bosch and Gabaldón",japanese,Barcelona,medium,4.40,0.20,card,paid,EUR,64.40,0.00,64.40,CUR-0231,7.10,60,2025-03-16 15:56:00,2025-03-16 16:51:00,delivered,55,12.88,51.52,t,f,f,f,f,f,f,f,f
ORD-003854,USR-0941,RES-0024,PAY-003854,DEL-003854,2025-04-06 23:33:00,2025-04-06,2025,4,delivered,,Matilde Juárez Goñi,ale.bermúdez@example.com,Barcelona,2024-04-14,t,2024-04-14,"Elías, Benitez and Pardo",mexican,Barcelona,small_local,4.20,0.15,paypal,paid,EUR,39.21,0.00,39.21,CUR-0001,7.40,67,2025-04-06 23:44:00,2025-04-07 00:50:00,delivered,66,5.88,33.33,t,f,f,f,f,f,f,f,f
ORD-003855,USR-0913,RES-0065,PAY-003855,DEL-003855,2025-12-16 22:21:00,2025-12-16,2025,12,delivered,,Édgar Luis Ángel Donaire Arrieta,sosimo.cobos@example.com,Valencia,2025-10-22,f,,Rius PLC,spanish,Valencia,premium,4.90,0.25,apple_pay,paid,EUR,10.68,3.99,14.67,CUR-0230,5.50,44,2025-12-16 22:38:00,2025-12-16 23:39:00,delivered,61,2.67,8.01,t,f,f,t,f,f,f,f,f
ORD-003856,USR-0561,RES-0019,PAY-003856,DEL-003856,2025-11-29 10:00:00,2025-11-29,2025,11,delivered,,Julio del Barros,raúl.cabo@example.com,Madrid,2025-09-24,t,2025-09-24,Barriga-Sosa,valencian,Madrid,small_local,4.80,0.15,apple_pay,paid,EUR,32.81,0.00,32.81,CUR-0249,8.90,66,2025-11-29 10:11:00,2025-11-29 11:23:00,delivered,72,4.92,27.89,t,f,f,t,f,f,f,f,f
ORD-003857,USR-1173,RES-0071,PAY-003857,DEL-003857,2025-09-26 19:22:00,2025-09-26,2025,9,delivered,,Elba Pagès Batalla,leocadio.torrecilla@example.com,Barcelona,2025-04-14,f,,Agustí Ltd,asian fusion,Barcelona,medium,4.10,0.20,card,paid,EUR,46.09,3.99,50.08,CUR-0239,3.50,50,2025-09-26 19:36:00,2025-09-26 20:59:00,delivered,83,9.22,36.87,t,f,f,t,f,f,f,f,f
ORD-003858,USR-0296,RES-0040,PAY-003858,DEL-003858,2025-11-25 15:39:00,2025-11-25,2025,11,cancelled,wrong_items,Flora Torrijos Calderón,plinio.landa@example.com,Valencia,2024-11-10,f,,"Agustín, Pablo and Díez",asian fusion,Valencia,medium,3.90,0.20,apple_pay,refunded,EUR,68.89,3.99,72.88,CUR-0038,8.70,67,,,cancelled,,13.78,55.11,f,t,t,f,f,f,f,f,f
ORD-003859,USR-1055,RES-0060,PAY-003859,DEL-003859,2025-06-16 18:14:00,2025-06-16,2025,6,delivered,,Concha Gallego Galiano,lino.solana@example.com,Madrid,2024-04-07,t,2024-04-07,"Lorenzo, Ocaña and Pelayo",valencian,Madrid,small_local,4.50,0.15,apple_pay,paid,EUR,23.84,0.00,23.84,CUR-0047,3.10,49,2025-06-16 18:25:00,2025-06-16 19:20:00,delivered,55,3.58,20.26,t,f,f,t,f,f,f,f,f
ORD-003860,USR-0163,RES-0010,PAY-003860,DEL-003860,2025-11-09 18:58:00,2025-11-09,2025,11,delivered,,Gonzalo Beltran Abellán,teófila.aparicio@example.com,Valencia,2024-10-20,t,2024-10-20,Verdugo PLC,italian,Valencia,small_local,3.90,0.15,apple_pay,paid,EUR,41.30,0.00,41.30,CUR-0153,6.70,61,2025-11-09 19:07:00,2025-11-09 20:23:00,delivered,76,6.20,35.11,t,f,f,t,f,f,f,f,f
ORD-003861,USR-0211,RES-0064,PAY-003861,DEL-003861,2025-05-29 18:09:00,2025-05-29,2025,5,delivered,,Jessica Neira,lourdes.contreras@example.com,Madrid,2025-01-23,f,,"Mateo, Rueda and Nuñez",italian,Madrid,premium,4.80,0.25,apple_pay,paid,EUR,35.10,3.99,39.09,CUR-0202,1.90,35,2025-05-29 18:20:00,2025-05-29 19:28:00,delivered,68,8.78,26.33,t,f,f,t,f,f,f,f,f
ORD-003862,USR-0416,RES-0051,PAY-003862,DEL-003862,2025-07-28 21:01:00,2025-07-28,2025,7,delivered,,Hugo Tirado Carrillo,eugenia.escalona@example.com,Valencia,2024-04-11,f,,Vazquez-Prada,japanese,Valencia,premium,4.60,0.25,google_pay,paid,EUR,12.90,3.99,16.89,CUR-0099,1.20,31,2025-07-28 21:12:00,2025-07-28 21:38:00,delivered,26,3.23,9.68,t,f,f,f,f,f,f,f,f
ORD-003863,USR-0846,RES-0001,PAY-003863,DEL-003863,2024-10-18 22:00:00,2024-10-18,2024,10,delivered,,Luna Eloísa Lobo Rivera,isa.caro@example.com,Madrid,2024-06-28,f,,"Porta, Talavera and Alegria",spanish,Madrid,medium,4.90,0.20,paypal,paid,EUR,54.31,3.99,58.30,CUR-0218,1.80,29,2024-10-18 22:12:00,2024-10-18 22:49:00,delivered,37,10.86,43.45,t,f,f,t,f,f,f,f,f
ORD-003864,USR-0830,RES-0039,PAY-003864,DEL-003864,2025-02-21 23:42:00,2025-02-21,2025,2,delivered,,Juan Manuel Vila Gil,encarnación.lozano@example.com,Madrid,2024-08-23,t,2024-08-23,"Iborra, Vega and Sarabia",asian fusion,Madrid,medium,4.30,0.20,apple_pay,paid,EUR,56.13,0.00,56.13,CUR-0237,0.90,25,2025-02-21 23:51:00,2025-02-22 00:36:00,delivered,45,11.23,44.90,t,f,f,t,f,f,f,f,f
ORD-003865,USR-1403,RES-0064,PAY-003865,DEL-003865,2024-05-25 23:44:00,2024-05-25,2024,5,delivered,,Anastasio Arranz-Sobrino,silvestre.bermudez@example.com,Madrid,2024-03-31,t,2024-03-31,"Mateo, Rueda and Nuñez",italian,Madrid,premium,4.80,0.25,apple_pay,paid,EUR,66.47,0.00,66.47,CUR-0134,1.90,29,2024-05-25 23:58:00,2024-05-26 00:22:00,delivered,-3,16.62,49.85,t,f,f,f,f,f,t,t,t
ORD-003866,USR-0389,RES-0021,PAY-003866,DEL-003866,2025-03-20 14:01:00,2025-03-20,2025,3,delivered,,Ramón de Vilalta,cipriano.arenas@example.com,Valencia,2024-02-04,f,,"Zaragoza, Niño and Cervantes",japanese,Valencia,medium,4.60,0.20,apple_pay,paid,EUR,69.28,3.99,73.27,CUR-0072,6.50,56,2025-03-20 14:20:00,2025-03-20 15:11:00,delivered,51,13.86,55.42,t,f,f,f,f,f,f,f,f
ORD-003867,USR-0187,RES-0008,PAY-003867,DEL-003867,2025-07-22 22:05:00,2025-07-22,2025,7,delivered,,Felicidad Flores Capdevila,jose angel.vergara@example.com,Barcelona,2025-05-01,f,,Palacio-Pujadas,valencian,Barcelona,small_local,3.80,0.15,apple_pay,paid,EUR,54.65,3.99,58.64,CUR-0245,4.20,46,2025-07-22 22:24:00,2025-07-22 23:40:00,delivered,76,8.20,46.45,t,f,f,t,f,f,f,f,f
ORD-003868,USR-0452,RES-0045,PAY-003868,DEL-003868,2025-12-20 11:20:00,2025-12-20,2025,12,delivered,,Chuy del Escalona,rosario.alcázar@example.com,Valencia,2025-12-19,t,2025-12-19,Porta-Mendez,asian fusion,Valencia,medium,4.10,0.20,paypal,paid,EUR,61.74,0.00,61.74,CUR-0187,4.60,40,2025-12-20 11:33:00,2025-12-20 12:20:00,delivered,47,12.35,49.39,t,f,f,t,f,f,f,f,f
ORD-003869,USR-0103,RES-0031,PAY-003869,DEL-003869,2025-05-17 23:19:00,2025-05-17,2025,5,delivered,,Dominga Juliá Sandoval,ariel.gargallo@example.com,Madrid,2024-11-17,t,2024-11-17,Guitart-Torrijos,mexican,Madrid,small_local,4.90,0.15,card,paid,EUR,54.81,0.00,54.81,CUR-0094,8.50,63,2025-05-17 23:34:00,2025-05-18 00:41:00,delivered,67,8.22,46.59,t,f,f,t,f,f,f,f,f
ORD-003870,USR-0899,RES-0074,PAY-003870,DEL-003870,2025-08-09 15:22:00,2025-08-09,2025,8,delivered,,Isaías Posada Orozco,olegario.urrutia@example.com,Valencia,2025-05-29,f,,"Nicolau, Moliner and Escalona",mediterranean,Valencia,small_local,4.90,0.15,apple_pay,paid,EUR,44.76,3.99,48.75,CUR-0009,7.60,62,2025-08-09 15:30:00,2025-08-09 16:39:00,delivered,69,6.71,38.05,t,f,f,t,f,f,f,f,f
ORD-003871,USR-0652,RES-0063,PAY-003871,DEL-003871,2025-10-16 10:19:00,2025-10-16,2025,10,delivered,,Yéssica Valdés Adadia,yaiza.yuste@example.com,Valencia,2025-03-31,f,,Arce PLC,mediterranean,Valencia,small_local,4.30,0.15,apple_pay,paid,EUR,27.85,3.99,31.84,CUR-0131,5.70,52,2025-10-16 10:32:00,2025-10-16 11:19:00,delivered,47,4.18,23.67,t,f,f,f,f,f,f,f,f
ORD-003872,USR-0898,RES-0062,PAY-003872,DEL-003872,2025-07-29 16:51:00,2025-07-29,2025,7,delivered,,Maribel Valbuena Benavides,julieta.segovia@example.com,Barcelona,2025-07-02,f,,"Gárate, Bosch and Gabaldón",japanese,Barcelona,medium,4.40,0.20,card,paid,EUR,66.32,3.99,70.31,CUR-0179,6.80,54,2025-07-29 17:01:00,2025-07-29 18:28:00,delivered,87,13.26,53.06,t,f,f,t,f,f,f,f,f
ORD-003873,USR-0727,RES-0068,PAY-003873,DEL-003873,2025-11-19 22:43:00,2025-11-19,2025,11,delivered,,Pablo Garzón Abascal,yolanda.mateos@example.com,Barcelona,2025-01-12,f,,Pera-Baquero,japanese,Barcelona,medium,4.60,0.20,paypal,paid,EUR,19.32,3.99,23.31,CUR-0143,6.60,41,2025-11-19 22:59:00,2025-11-19 23:36:00,delivered,37,3.86,15.46,t,f,f,f,f,f,f,f,f
ORD-003874,USR-0993,RES-0044,PAY-003874,DEL-003874,2024-07-13 21:33:00,2024-07-13,2024,7,delivered,,Juan Carlos Leal-Poza,marita.ortiz@example.com,Valencia,2024-04-28,f,,Nebot LLC,mexican,Valencia,small_local,3.80,0.15,card,paid,EUR,12.49,3.99,16.48,CUR-0120,4.40,48,2024-07-13 21:47:00,2024-07-13 22:34:00,delivered,47,1.87,10.62,t,f,f,f,f,f,f,f,f
ORD-003875,USR-0706,RES-0031,PAY-003875,DEL-003875,2025-12-24 13:36:00,2025-12-24,2025,12,delivered,,Valeria Valverde Ochoa,ámbar.llano@example.com,Madrid,2025-10-31,f,,Guitart-Torrijos,mexican,Madrid,small_local,4.90,0.15,apple_pay,paid,EUR,57.98,3.99,61.97,CUR-0190,7.00,60,2025-12-24 13:45:00,2025-12-24 14:43:00,delivered,58,8.70,49.28,t,f,f,f,f,f,f,f,f
ORD-003876,USR-1028,RES-0019,PAY-003876,DEL-003876,2025-12-11 13:26:00,2025-12-11,2025,12,delivered,,Fausto Ureña Pomares,ciríaco.galván@example.com,Madrid,2025-09-26,t,2025-09-26,Barriga-Sosa,valencian,Madrid,small_local,4.80,0.15,apple_pay,paid,EUR,65.60,0.00,65.60,CUR-0147,3.80,48,2025-12-11 13:42:00,2025-12-11 14:31:00,delivered,49,9.84,55.76,t,f,f,t,f,f,f,f,f
ORD-003877,USR-0623,RES-0034,PAY-003877,DEL-003877,2025-12-29 18:05:00,2025-12-29,2025,12,delivered,,Lucio Pallarès Luna,nacio.llopis@example.com,Valencia,2025-12-09,f,,Delgado PLC,mexican,Valencia,medium,4.20,0.20,paypal,paid,EUR,64.03,3.99,68.02,CUR-0210,1.70,32,2025-12-29 18:13:00,2025-12-29 18:45:00,delivered,32,12.81,51.22,t,f,f,f,f,f,f,f,f
ORD-003878,USR-1166,RES-0075,PAY-003878,DEL-003878,2025-05-19 15:18:00,2025-05-19,2025,5,delivered,,Brígida Codina Ledesma,armida.cabello@example.com,Valencia,2024-12-09,t,2024-12-09,Lladó Group,mexican,Valencia,medium,3.80,0.20,paypal,paid,EUR,19.39,0.00,19.39,CUR-0027,1.70,40,2025-05-19 15:36:00,2025-05-19 16:21:00,delivered,45,3.88,15.51,t,f,f,t,f,f,f,f,f
